id,tokens,bio_tags,sentiment_tags,aspects
182,"['the', 'cardigan', 'was', 'stretched', 'out', 'when', 'i', 'received', 'it', '.', 'it', 'was', 'slightly', 'bigger', 'than', 'two', 'others', 'of', 'the', 'same', 'kind', 'that', 'i', 'ordered', '.', 'it', 'seemed', 'like', 'the', 'person', 'who', 'returned', 'it', 'was', 'many', 'sizes', 'bigger', 'than', 'me', '.', 'the', 'color', 'was', 'okay', '.', 'i', 'was', 'eecting', 'a', 'golden', 'honey', 'color', ',', 'but', 'it', 'was', 'more', 'of', 'a', 'mustard', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'B-N', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'N', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
30,"['this', 'is', 'my', 'new', 'favorite', 'cardigan', '!', 'the', 'color', 'is', 'true', 'to', 'the', 'site', 'photo', ',', 'the', 'fit', 'is', 'perfect', ',', 'and', 'the', 'material', 'is', 'soft', '.', 'i', 'could', ""'ve"", 'gone', 'for', 'a', 'small', ',', 'but', 'i', 'appreciate', 'that', 'i', 'can', 'close', 'the', 'buttons', 'on', 'the', 'medium', 'size', 'and', 'there', ""'s"", 'no', 'gaping', '.', 'the', 'length', 'is', 'just', 'below', 'my', 'hips', ',', 'which', 'is', 'perfect', 'for', 'pairing', 'with', 'either', 'pants', 'or', 'skirts/dresses', '.', 'i', 'definitely', 'plan', 'to', 'get', 'this', 'in', 'other', 'colors', '!']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'P', 'length': 'P', 'width': 'P', 'shoulder': 'O', 'sleeve': 'O'}"
22,"['i', 'probably', 'could', 'have', 'gotten', 'the', 'medium', ',', 'but', 'the', 'large', 'fits', 'just', 'fine', '.', 'i', 'have', 'short', 'arms', 'so', 'the', '3/4', 'sleeves', 'come', 'to', 'my', 'wrist', 'which', 'is', 'fine', '.', 'the', 'material', 'is', 'soft', 'and', 'very', 'comfortable', '.', 'i', 'really', 'love', 'this', 'cardigan', ',', 'will', 'eventually', 'invest', 'in', 'every', 'color', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-sleeve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'P', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'P'}"
262,"['cute', 'shirt', '!', 'little', 'tight', 'in', 'the', 'arms', 'but', 'overall', 'nice', 'shirt']","['O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'B-sleeve', 'O', 'O', 'O', 'O']","['O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'B-N', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'N'}"
56,"['love', 'it', ',', 'more', 'mustard', 'than', 'yellow', 'but', 'i', 'like', 'that', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
148,"['i', 'love', 'these', 'cardigans', '!', 'if', 'they', 'ever', 'go', 'on', 'sale', 'i', ""'ll"", 'probably', 'buy', 'all', 'of', 'them', '.', 'i', 'went', 'with', 'a', 'slightly', 'bigger', 'size', 'because', 'it', 'stretched', 'when', 'i', 'closed', 'up', 'the', 'buttons', 'as', 'a', 'small', '.', 'sometimes', 'it', 'feels', 'a', 'little', 'too', 'baggy', ',', 'but', 'overall', 'i', 'love', 'it', '.', 'they', ""'re"", 'also', 'super', 'soft', '!']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'N', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
140,"['i', 'love', 'this', 'sweater', 'it', 'goes', 'with', 'absolutely', 'everything', 'and', 'is', 'always', 'the', 'perfect', 'addition', 'to', 'any', 'outfit', '.', 'thin', 'enough', 'to', 'wear', 'in', 'slightly', 'warmer', 'weather', 'and', 'can', 'also', 'layer', 'really', 'well', 'for', 'colder', 'weather', '.', 'i', 'love', 'wearing', 'this', 'sweater', 'completely', 'buttoned', 'up', 'with', 'a', 'skirt', ',', 'however', ',', 'i', 'will', 'say', 'that', 'i', 'think', 'i', 'need', 'to', 'medium', 'to', 'cover', 'my', 'chest', '(', '32dd', ')', 'completely', 'with', 'the', 'sweater', 'buttoned', 'and', 'without', 'stretching', 'the', 'fabric', ',', 'yet', 'the', 'medium', 'is', 'a', 'but', 'big', 'and', 'slightly', 'baggy', 'on', 'my', 'otherwise', 'i', 'would', 'have', 'wanted', 'the', 'small', 'for', 'my', 'shoulders', 'and', 'the', 'fittedness', 'through', 'the', 'waist']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-width', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-N', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'P', 'sleeve': 'O'}"
208,"['love', 'this', '!', 'the', 'color', 'is', 'darker', 'compared', 'to', 'the', 'one', 'in', 'the', 'picture', 'but', 'it', ""'s"", 'not', 'an', 'issue', 'for', 'me', '.', 'i', 'was', 'not', 'eecting', 'that', 'the', 'material', 'will', 'have', 'a', 'silky', 'and', 'bit', 'shine', 'in', 'it', ',', 'but', 'that', ""'s"", 'fine', 'with', 'me', 'too', '.', 'i', ""'ve"", 'gotten', 'a', 'lot', 'of', 'compliments', 'with', 'this', 'shirt', 'especially', 'the', 'color', '.', 'i', 'also', 'love', 'how', 'the', 'length', 'is', 'just', 'right', 'for', 'my', 'taste', '.', 'good', 'buy', '!']","['O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'P', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
277,"['arms', 'were', 'cut', 'oddly', 'and', 'overall', 'was', 'uncomfortable']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
203,"['this', 'is', 'my', 'favorite', 'shirt', ',', 'ordered', 'in', 'november', '2013', 'and', 'muchloved', 'since', 'then.i', 'love', 'it', 'tucked', 'into', 'a', 'pencil', 'skirt', 'for', 'work', 'or', 'thrown', 'over', 'leggings', 'or', 'skinny', 'jeans', 'in', 'casual', 'mode', '.', 'it', 'is', 'such', 'a', 'reliable', 'goto', 'that', 'i', 'am', 'wondering', 'why', 'i', 'have', ""n't"", 'bought', 'it', 'in', 'more', 'colors', 'already', '!', 'side', 'tip', 'if', 'you', ""'re"", 'looking', 'at', 'modcloth', 'tunicstyle', 'shirts', ':', 'do', ""n't"", 'even', 'bother', 'with', 'the', 'sleeved', 'pam', 'breezly', 'cuti', 'ordered', 'the', 'pam', 'breezely', 'tunic', 'in', 'turquoise', 'at', 'the', 'same', 'time', 'i', 'ordered', 'this', 'shirt', ',', 'and', 'though', 'they', 'look', 'similar', 'on', 'the', 'site', ',', 'the', 'reality', 'is', 'so', 'different', '.', 'the', 'pam', 'shirt', 'is', 'restrictive', ',', 'pulling/tearing', 'when', 'you', 'try', 'to', 'move', 'your', 'arms', ',', 'it', 'shows', 'all', 'water', 'marks', 'and', 'is', ""n't"", 'nearly', 'as', 'flattering', '(', 'on', 'me', 'at', 'least', ')', ',', 'whereas', 'the', 'hosting', 'tunic', 'allows', 'for', 'free', 'movement', ',', 'does', ""n't"", 'stain', 'from', 'water', '(', 'that', 'i', ""'ve"", 'noticed', ')', ',', 'and', 'manages', 'to', 'be', 'loose', 'and', 'flowy', 'while', 'still', 'falling', 'from', 'my', 'bust', 'in', 'a', 'vaguely', 'hourglass', 'way', 'which', 'is', 'super', 'feminine', 'and', 'flattering', '(', 'ie', 'does', ""n't"", 'make', 'you', 'look', 'like', 'you', ""'re"", 'wearing', 'your', 'dad', ""'s"", 'shirt', ')', '.tldr', ':', 'this', 'shirt', 'is', 'a', 'knockout.if', 'you', ""'re"", 'vaguely', 'meshaped', '(', 'size', '8ish', ',', '5', ""'"", '5', ""'"", ',', '140lbs', ',', 'busty', ')', ',', 'you', 'should', 'definitely', 'buy', 'it', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
144,"['great', 'like', 'all', 'charter', 'school', 'cardigans', '!', 'hoping', 'to', 'dry', 'clean', 'this', 'one', 'since', 'it', 'pills', 'quickly', 'if', 'you', 'hand', 'wash', '(', 'not', 'wringing', 'or', 'squeezing', 'while', 'hand', 'washing', ',', 'as', 'the', 'directions', 'recommend', ',', 'is', 'hella', 'impossible', ')', '.', 'if', 'anyone', 'has', 'tips', 'to', 'keep', 'these', 'from', 'pilling', ',', 'i', 'would', 'love', 'to', 'hear', 'them', '!']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
167,"['even', 'though', 'i', ""'ll"", 'most', 'often', 'end', 'up', 'wearing', 'this', 'sweater', 'open', ',', 'i', ""'d"", 'like', 'to', 'at', 'least', 'have', 'the', 'option', 'of', 'being', 'able', 'to', 'button', 'it', 'up', ',', 'even', 'just', 'a', 'few', 'buttons', '?', 'but', 'the', 'large', 'did', ""n't"", 'even', 'come', 'close', 'to', 'buttoning', 'over', 'my', '38dd', ""'s"", '.', 'i', 'exchanged', 'it', 'for', 'the', 'next', 'size', ',', '1x', ',', 'and', 'yes', ',', 'it', 'buttons', ',', 'but', 'the', '1x', 'is', 'very', 'large', '.', 'seems', 'like', 'a', 'big', 'jump', 'in', 'size', 'from', 'large', 'to', '1x', '.', 'i', 'do', 'however', 'love', 'the', 'warm', ',', 'rich', 'goldenrod', 'color', 'of', 'this', 'cardigan', ',', 'but', 'not', 'thrilled', 'with', 'the', 'oversized', 'fit', '.', 'i', 'guess', 'too', 'large', 'is', 'better', 'than', 'too', 'small', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'N', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
90,"['love', 'the', 'color', 'of', 'this', 'cardigan', 'and', 'after', 'a', 'year', 'and', 'a', 'half', 'it', ""'s"", 'an', 'indispensable', 'staple', 'in', 'my', 'closet', ',', 'but', 'it', 'runs', 'very', 'small', '(', 'especially', 'in', 'the', 'arms', ',', 'i', 'find', ')', ',', 'and', 'the', 'material', 'is', 'quite', 'thin', 'and', 'almost', 'seethrough', 'when', 'you', 'pair', 'it', 'with', 'a', 'darker', 'undershirt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'N', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'N'}"
223,"['it', ""'s"", 'a', 'really', 'great', 'color', '.', 'looks', 'really', 'nice', 'with', 'jeans', '.', 'i', 'hate', 'the', 'internal', 'straps', 'to', 'pull', 'up', 'the', 'sleeves', 'because', 'they', 'stick', 'out', 'all', 'the', 'time', '!', 'i', 'might', 'cut', 'them', '.', 'it', ""'s"", 'very', 'long', 'too', '.', 'it', ""'s"", 'probably', 'up', 'to', 'mid', 'thigh', '.', 'the', 'material', 'is', 'very', 'smooth', 'and', 'nice', '.', 'happy', 'with', 'my', 'purchase', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
66,"['did', ""n't"", 'notice', 'the', 'plus', 'sizes', 'run', 'small', 'so', 'buttoned', 'up', 'this', 'looks', 'weird', '.', 'to', 'small', 'for', 'my', 'hips', '.', 'but', 'open', 'its', 'perfect', '.', 'so', 'if', 'you', 'prefer', 'more', 'form', 'fitting', 'and', 'to', 'wear', 'it', 'up', 'buttoned', 'then', 'you', 'do', ""n't"", 'need', 'to', 'upsize', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'N', 'length': 'O', 'width': 'N', 'shoulder': 'O', 'sleeve': 'O'}"
